step,amount,Amount Category,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
588,16619.95,1,16619.95,0.0,0.0,0.0,1,False,False,False,True
17,15804.21,1,122239.02,106434.81,0.0,0.0,0,False,False,True,False
48,317259.17,1,0.0,0.0,1061029.47,1378288.64,0,True,False,False,False
18,12171.98,1,0.0,0.0,0.0,0.0,0,False,False,True,False
357,2857.53,0,9085.0,6227.47,0.0,0.0,0,False,False,True,False
43,4095.81,1,51673.0,47577.19,0.0,0.0,0,False,False,True,False
375,55574.43,1,1375.19,0.0,0.0,0.0,0,False,False,True,False
17,306741.81,1,3696251.66,4002993.47,1606402.5,1299660.69,0,False,False,False,False
47,135845.3,1,788746.93,778865.61,0.0,0.0,0,False,False,True,False
15,386258.02,1,0.0,0.0,3744822.4,4871087.08,0,True,False,False,False
476,1146381.44,1,1146381.44,0.0,484779.21,1631160.65,1,True,False,False,False
540,342970.95,1,342970.95,0.0,0.0,0.0,1,False,False,False,True
260,7863.67,1,0.0,0.0,0.0,0.0,0,False,False,True,False
137,49683.33,1,0.0,49683.33,207390.07,157706.74,0,False,False,False,False
514,10880.26,1,10880.26,0.0,746738.69,757618.95,1,True,False,False,False
283,101515.68,1,101515.68,0.0,0.0,0.0,1,False,False,False,True
347,301268.35,1,5862.0,0.0,0.0,301268.35,0,True,False,False,False
370,109448.67,1,1002.0,0.0,1126695.05,1236143.72,0,True,False,False,False
41,7790.09,1,135582.0,127791.91,0.0,0.0,0,False,False,True,False
181,96629.86,1,557.0,97186.86,2549339.36,2452709.49,0,False,False,False,False
159,20225.17,1,20225.17,0.0,4743918.53,4825802.22,1,True,False,False,False
275,148998.65,1,112.0,0.0,955331.57,1104330.23,0,True,False,False,False
132,5765.63,1,119574.0,113808.37,0.0,0.0,0,False,False,True,False
142,108780.0,1,0.0,0.0,797225.93,906005.93,0,True,False,False,False
203,10828.36,1,331664.49,320836.13,0.0,0.0,0,False,False,True,False
253,19594.82,1,0.0,0.0,0.0,0.0,0,False,False,True,False
299,171987.46,1,2663.0,0.0,0.0,1336252.88,0,True,False,False,False
283,174485.46,1,77066.0,0.0,312431.19,486916.65,0,True,False,False,False
17,1185.36,0,97367.63,96182.27,0.0,0.0,0,False,False,True,False
17,367095.58,1,14573.0,-15620565.64,608650.16,241554.58,0,False,False,False,False
44,28273.39,1,0.0,0.0,334777.61,363051.0,0,True,False,False,False
304,14346.89,1,5545.0,0.0,14608.21,28955.1,0,True,False,False,False
212,257431.6,1,387.0,257818.6,4261383.83,4003952.23,0,False,False,False,False
258,10947.65,1,2175711.31,2186658.96,1045629.34,1034681.69,0,False,False,False,False
370,135845.3,1,16365301.16,16481638.45,152470.85,36133.55,0,False,False,False,False
159,2193.23,0,57609.835,86878.5,0.0,0.0,0,False,False,True,False
707,226402.77,1,226402.77,0.0,11791909.2,12018311.97,1,True,False,False,False
157,17367.95,1,0.0,0.0,0.0,0.0,0,False,False,True,False
571,972723.96,1,972723.96,0.0,0.0,972723.96,1,True,False,False,False
403,978.43,0,0.0,0.0,0.0,0.0,0,False,False,True,False
185,65911.94,1,15390.0,81301.94,867868.18,801956.25,0,False,False,False,False
153,109008.53,1,109008.53,0.0,369085.36,478093.89,1,True,False,False,False
611,1418168.85,1,1418168.85,0.0,0.0,0.0,1,False,False,False,True
229,135845.3,1,179445.16,180872.5,428632.85,427205.51,0,False,False,False,False
261,135845.3,1,20312.0,-15620565.64,0.0,0.0,0,False,False,True,False
139,5451.13,1,198622.22,193171.1,0.0,0.0,0,False,False,True,False
41,19067.99,1,61458.0,80525.99,770082.12,156735.255,0,False,False,False,False
369,231978.48,1,231978.48,0.0,0.0,231978.48,1,True,False,False,False
302,91040.14,1,22488.0,0.0,6914660.18,7005700.32,0,True,False,False,False
345,152762.42,1,0.0,0.0,1589652.72,1742415.14,0,True,False,False,False
40,7887.75,1,7887.75,0.0,0.0,0.0,1,False,False,False,True
259,3308.9,1,0.0,0.0,0.0,0.0,0,False,False,True,False
92,19742.71,1,19742.71,0.0,0.0,0.0,1,False,False,False,True
208,23031.26,1,23031.26,0.0,0.0,0.0,1,False,False,False,True
158,12045.27,1,0.0,0.0,0.0,0.0,0,False,False,True,False
119,1082718.08,1,1082718.08,0.0,0.0,1082718.08,1,True,False,False,False
18,212611.04,1,0.0,0.0,214231.23,124184.9,0,True,False,False,False
522,146908.38,1,146908.38,0.0,4991504.3,5138412.68,1,True,False,False,False
308,25318.11,1,0.0,0.0,0.0,0.0,0,False,False,True,False
583,1764389.11,1,1764389.11,0.0,7116057.41,8880446.51,1,True,False,False,False
148,677563.22,1,677563.22,0.0,5725307.68,6402870.9,1,True,False,False,False
298,4018.65,1,16655.2,12636.55,0.0,0.0,0,False,False,True,False
230,302710.43,1,0.0,0.0,6331153.5,6633863.93,0,True,False,False,False
253,286475.4,1,28153.53,314628.93,3990256.54,3703781.13,0,False,False,False,False
258,127299.0,1,775042.97,902341.96,185701.95,58402.95,0,False,False,False,False
405,80902.65,1,0.0,0.0,1113483.87,1194386.52,0,True,False,False,False
230,173358.21,1,0.0,0.0,1064499.69,1237857.9,0,True,False,False,False
542,736521.51,1,736521.51,0.0,0.0,0.0,1,False,False,False,True
545,132711.23,1,324.0,0.0,368838.19,501549.42,0,True,False,False,False
228,9847.35,1,0.0,0.0,0.0,0.0,0,False,False,True,False
42,593852.7,1,0.0,0.0,603298.14,1197150.84,0,True,False,False,False
252,537481.15,1,122121.0,0.0,1963.08,539444.23,0,True,False,False,False
135,2161.79,0,923.14,0.0,0.0,0.0,0,False,False,True,False
159,753900.99,1,8300.0,0.0,12085.62,765986.6,0,False,False,False,True
130,183019.86,1,20570.0,0.0,282911.63,465931.49,0,True,False,False,False
40,377730.02,1,10257.0,0.0,438339.26,816069.29,0,True,False,False,False
302,11289.28,1,0.0,0.0,0.0,0.0,0,False,False,True,False
45,333607.52,1,0.0,0.0,1111518.0,1445125.53,0,True,False,False,False
64,37796.75,1,37796.75,0.0,211905.39,249702.14,1,True,False,False,False
322,322.59,0,0.0,0.0,0.0,0.0,0,False,False,True,False
308,29015.98,1,0.0,0.0,0.0,0.0,0,False,False,True,False
540,1989311.31,1,1989311.31,0.0,2475151.37,4464462.67,1,True,False,False,False
349,10795.07,1,12930.0,2134.93,0.0,0.0,0,False,False,True,False
285,411566.7,1,411566.7,0.0,0.0,0.0,1,False,False,False,True
329,27812.3,1,0.0,0.0,0.0,0.0,0,False,False,True,False
489,177925.98,1,177925.98,0.0,19601975.286854677,0.0,1,False,False,False,True
549,1057053.6,1,1057053.6,0.0,0.0,1057053.6,1,True,False,False,False
258,2684142.41,1,2684142.41,0.0,209538.74,2893681.15,1,True,False,False,False
323,1558346.25,1,123216.83,0.0,5368570.35,6926916.6,0,False,False,False,True
516,10000000.0,2,22625132.51,12625132.51,0.0,0.0,1,False,False,False,True
20,42134.55,1,6551.0,48685.55,0.0,204800.27,0,False,False,False,False
409,1018800.91,1,1018800.91,0.0,389321.6,1408122.51,1,True,False,False,False
664,64181.21,1,64181.21,0.0,0.0,0.0,1,False,False,False,True
180,8145.88,1,196334.0,188188.12,0.0,0.0,0,False,False,True,False
400,7478.48,1,155765.0,148286.52,0.0,0.0,0,False,False,True,False
187,1064.01,0,0.0,0.0,0.0,0.0,0,False,False,True,False
669,57658.26,1,57658.26,0.0,0.0,0.0,1,False,False,False,True
253,81958.42,1,2653281.26,2735239.68,493144.98,411186.56,0,False,False,False,False
135,135845.3,1,11039.0,0.0,1537363.78,1689045.53,0,False,False,False,False
170,135845.3,1,908858.12,0.0,0.0,0.0,1,False,False,False,True
137,268121.03,1,57609.835,0.0,586902.43,855023.45,0,True,False,False,False
212,126282.68,1,8928284.07,9054566.75,1674595.24,1548312.56,0,False,False,False,False
150,1335959.76,1,1335959.76,0.0,0.0,0.0,1,False,False,False,True
522,5274.74,1,0.0,0.0,0.0,0.0,0,False,False,True,False
201,431996.97,1,0.0,0.0,1107133.44,1539130.41,0,False,False,False,True
304,135845.3,1,0.0,0.0,40706439.79,156735.255,0,False,False,False,True
592,157272.13,1,157272.13,0.0,957665.04,1114937.17,1,True,False,False,False
186,505.03,0,10911.0,10405.97,0.0,0.0,0,False,False,True,False
259,212226.06,1,0.0,0.0,7443372.19,156735.255,0,True,False,False,False
214,137680.78,1,6754863.38,6892544.15,1996312.02,1858631.25,0,False,False,False,False
181,7679.61,1,0.0,0.0,0.0,0.0,0,False,False,True,False
383,3348.87,1,20777.0,17428.13,0.0,0.0,0,False,False,True,False
164,91045.4,1,329728.11,0.0,0.0,0.0,1,False,False,False,True
11,232786.36,1,5410772.61,0.0,0.0,4042026.64,0,False,False,False,False
135,202401.43,1,57609.835,481448.09,237293.04,34891.61,0,False,False,False,False
326,154040.97,1,57609.835,0.0,2424580.21,2578621.18,0,True,False,False,False
261,259186.43,1,259186.43,0.0,0.0,0.0,1,False,False,False,True
370,127267.56,1,0.0,0.0,384595.62,511863.17,0,True,False,False,False
382,3567.75,1,11018.0,7450.25,0.0,0.0,0,False,False,True,False
322,101144.32,1,1282.0,102426.32,0.0,0.0,0,False,False,False,False
227,299840.55,1,1298035.59,16878483.96034769,1641882.84,1342042.3,0,False,False,False,False
18,76006.64,1,237955.94,0.0,412750.56,510091.2,0,False,False,False,False
133,57512.29,1,57512.29,0.0,0.0,0.0,1,False,False,False,True
33,26296.33,1,0.0,0.0,0.0,0.0,0,False,False,True,False
557,111467.61,1,111467.61,0.0,0.0,0.0,1,False,False,False,True
237,106922.08,1,11821.0,0.0,1468234.69,1575156.78,0,True,False,False,False
701,79581.24,1,79581.24,0.0,0.0,0.0,1,False,False,False,True
394,396681.63,1,562954.11,959635.74,4204479.68,3807798.05,0,False,False,False,False
635,135845.3,1,568918.32,0.0,0.0,568918.32,1,True,False,False,False
194,1501297.88,1,1501297.88,0.0,0.0,0.0,1,False,False,False,True
373,181901.84,1,1847628.06,2029529.9,619954.55,438052.71,0,False,False,False,False
413,8536151.16,2,57609.835,0.0,0.0,0.0,1,False,False,False,True
342,22402.21,1,22402.21,0.0,192795.07,215197.27,1,True,False,False,False
642,20281.44,1,20281.44,0.0,0.0,106045.69,1,True,False,False,False
452,624015.52,1,-18038420.04,0.0,0.0,0.0,1,False,False,False,True
557,839077.79,1,839077.79,0.0,0.0,0.0,1,False,False,False,True
238,98930.13,1,12237.0,0.0,1761674.51,1860604.64,0,True,False,False,False
40,212613.29,1,212613.29,0.0,0.0,0.0,1,False,False,False,True
40,28858.33,1,0.0,0.0,124262.17,153120.51,0,False,False,False,True
394,3354215.55,2,3354215.55,0.0,0.0,0.0,1,False,False,False,True
345,16265.82,1,50.0,0.0,3748499.51,3764765.33,0,True,False,False,False
208,260772.37,1,587.0,261359.37,150290.25,0.0,0,False,False,False,False
133,838592.23,1,0.0,0.0,7739060.72,8577652.95,0,False,False,False,True
336,964388.1,1,964388.1,0.0,0.0,0.0,1,False,False,False,True
350,135604.41,1,607.0,0.0,971244.13,1106848.54,0,True,False,False,False
495,987470.17,1,987470.17,0.0,0.0,987470.17,1,True,False,False,False
23,146127.1,1,-18038420.04,0.0,0.0,0.0,1,False,False,False,True
159,474052.54,1,474052.54,0.0,0.0,0.0,1,False,False,False,True
632,82209.71,1,82209.71,0.0,0.0,0.0,1,False,False,False,True
354,11828.02,1,27529.27,0.0,0.0,0.0,0,False,False,True,False
164,9110.75,1,3722.0,0.0,0.0,0.0,0,False,False,True,False
326,39412.39,1,417812.13,457224.52,308377.14,268964.75,0,False,False,False,False
376,236086.04,1,16095.0,0.0,1706357.91,1942443.95,0,True,False,False,False
13,1296.4,0,57609.835,0.0,0.0,0.0,0,False,False,True,False
323,41067.87,1,41633.0,565.13,0.0,0.0,0,False,False,True,False
388,10339516.78897634,2,236388.4,0.0,0.0,0.0,1,False,False,False,True
33,214975.9,1,214975.9,0.0,0.0,374513.69,1,True,False,False,False
235,77933.82,1,929.0,0.0,5891.81,83825.62,0,True,False,False,False
11,446707.67,1,1681.08,0.0,465856.84,912564.5,0,True,False,False,False
140,349448.16,1,0.0,0.0,10314408.87,10663857.03,0,True,False,False,False
185,2428.55,0,563626.28,561197.73,0.0,0.0,0,False,False,True,False
131,468233.79,1,51670.0,0.0,124467.78,592701.57,0,True,False,False,False
616,135845.3,1,89846.18,0.0,5747984.77,5837830.95,1,True,False,False,False
380,10844.81,1,57609.835,35685.19,0.0,0.0,0,False,False,True,False
255,5429.25,1,57609.835,0.0,145470.71,150899.95,0,True,False,False,False
11,10339516.78897634,2,21728292.6,21891154.38,0.0,427990.4,0,False,False,False,False
45,213983.59,1,213983.59,0.0,0.0,213983.59,1,True,False,False,False
133,277220.45,1,13989458.47,14266678.92,496754.02,219533.57,0,False,False,False,False
132,76585.08,1,39891.0,0.0,0.0,83472.29,0,True,False,False,False
159,301193.32,1,301193.32,0.0,0.0,301193.32,1,True,False,False,False
164,28262.25,1,906.0,0.0,0.0,0.0,0,False,False,True,False
284,160376.56,1,4682.0,0.0,1237857.9,1398234.46,0,True,False,False,False
254,46637.96,1,0.0,0.0,1595795.09,1642433.05,0,True,False,False,False
672,135845.3,1,330756.72,0.0,0.0,0.0,1,False,False,False,True
37,106472.91,1,992477.59,1098950.5,4901448.67,4794975.76,0,False,False,False,False
403,3132.5,0,474160.02,471027.52,0.0,0.0,0,False,False,True,False
689,228416.57,1,-18038420.04,0.0,42676.83,271093.4,1,True,False,False,False
37,113750.83,1,20046.0,0.0,0.0,156735.255,0,True,False,False,False
374,27558.64,1,0.0,0.0,0.0,156735.255,0,False,False,True,False
373,143067.0,1,9164081.33,9307148.33,2124691.11,1981624.11,0,False,False,False,False
692,6856104.02,2,6856104.02,0.0,0.0,0.0,1,False,False,False,True
582,199937.58,1,2745600.63,2945538.21,1015793.34,815855.76,0,False,False,False,False
228,266836.35,1,266836.35,0.0,69105.61,335941.96,1,True,False,False,False
731,429359.76,1,429359.76,0.0,0.0,0.0,1,False,False,False,True
297,241495.35,1,39846.79,16878483.96034769,285819.11,156735.255,0,True,False,False,False
371,135628.61,1,0.0,0.0,5716454.85,5852083.46,0,False,False,False,True
47,5244.46,1,51644.0,46399.54,0.0,0.0,0,False,False,True,False
157,342753.61,1,2044408.07,2387161.68,2191497.72,2265597.84,0,False,False,False,False
204,8955.97,1,49883.0,40927.03,0.0,8955.97,0,True,False,False,False
187,6888.68,1,23483.0,16594.32,0.0,0.0,0,False,False,True,False
11,13693.13,1,20255176.65949037,0.0,0.0,0.0,0,False,False,True,False
208,1128579.71,1,1128579.71,0.0,0.0,1128579.71,1,True,False,False,False
321,177677.72,1,10693.0,0.0,0.0,177677.72,0,True,False,False,False
147,10339516.78897634,2,1137603.28,0.0,101685.4,1239288.68,1,True,False,False,False
252,91300.47,1,21118.0,0.0,421318.38,512618.86,0,True,False,False,False
260,953619.37,1,0.0,0.0,1100684.2,2054303.57,0,False,False,False,True
238,10000000.0,2,15274773.52,5274773.52,0.0,0.0,1,False,False,False,True
402,4909354.08,2,0.0,0.0,5067885.56,9977239.64,0,False,False,False,True
699,2763398.31,1,2763398.31,0.0,339515.35,3102913.66,1,True,False,False,False
203,95001.75,1,0.0,0.0,797028.68,892030.43,0,True,False,False,False
303,135845.3,1,20733.0,184918.78,-17824680.14,921614.03,0,False,False,False,False
326,6144.86,1,0.0,0.0,0.0,0.0,0,False,False,True,False
305,149925.89,1,30541.0,0.0,98296.64,248222.53,0,True,False,False,False
19,1861008.32,1,1861008.32,0.0,0.0,0.0,1,False,False,False,True
140,44161.69,1,135988.0,180149.69,0.0,0.0,0,False,False,False,False
358,12657.38,1,152764.0,-15620565.64,0.0,0.0,0,False,False,True,False
257,43049.9,1,0.0,0.0,387020.09,430069.99,0,True,False,False,False
256,148822.95,1,0.0,0.0,2000983.1,2149806.05,0,True,False,False,False
212,10000000.0,2,10000000.0,0.0,0.0,10000000.0,1,True,False,False,False
307,2343696.85,1,2343696.85,0.0,158778.61,156735.255,1,True,False,False,False
514,713404.6,1,713404.6,0.0,0.0,156735.255,1,True,False,False,False
119,2040209.74,1,2040209.74,0.0,11240377.72,13280587.46,1,True,False,False,False
361,171347.72,1,546.0,0.0,0.0,171347.72,0,True,False,False,False
157,210508.14,1,6803409.1,7013917.24,4225908.65,4015400.5,0,False,False,False,False
59,1011606.26,1,1011606.26,0.0,0.0,1011606.26,1,True,False,False,False
590,87665.77,1,91831.44,4165.67,0.0,497095.94,0,True,False,False,False
558,1268931.21,1,1268931.21,0.0,0.0,0.0,1,False,False,False,True
602,366014.33,1,366014.33,0.0,3543787.25,3909801.59,1,True,False,False,False
347,54281.06,1,9930462.35,9984743.41,72582.0,18300.94,0,False,False,False,False
226,123896.99,1,4690528.99,4814425.98,4899015.7,4640372.37,0,False,False,False,False
306,143218.39,1,714.0,0.0,1431843.25,1575061.64,0,True,False,False,False
132,274832.66,1,0.0,0.0,505610.22,880280.26,0,True,False,False,False
47,1388951.5,1,1388951.5,0.0,459273.45,1848224.95,1,True,False,False,False
214,1368391.5,1,1368391.5,0.0,258210.84,1626602.34,1,True,False,False,False
157,7985.85,1,353975.0,345989.15,0.0,0.0,0,False,False,True,False
277,321065.83,1,50639.0,0.0,0.0,321065.83,0,True,False,False,False
694,186567.41,1,57609.835,0.0,0.0,186567.41,1,True,False,False,False
697,106850.22,1,106850.22,0.0,0.0,0.0,1,False,False,False,True
353,232504.24,1,7434336.04,7666840.28,242334.76,9830.52,0,False,False,False,False
154,6795.4,1,107076.69,100281.3,0.0,0.0,0,False,False,True,False
448,53607.29,1,28208.0,0.0,827268.61,880875.91,0,True,False,False,False
398,489944.93,1,489944.93,0.0,297207.53,787152.46,1,True,False,False,False
220,285376.6,1,285376.6,0.0,0.0,0.0,1,False,False,False,True
20,10708.06,1,0.0,0.0,0.0,156735.255,0,False,False,True,False
42,3560.86,1,226114.86,222554.0,0.0,0.0,0,False,False,True,False
236,11778.13,1,0.0,0.0,0.0,12809768.14,0,False,False,False,False
262,39486.97,1,4040.0,43526.97,637375.51,597888.54,0,False,False,False,False
379,135845.3,1,0.0,0.0,838250.12,1106356.76,0,True,False,False,False
38,7911.41,1,57609.835,3250.59,224939.95,232851.36,0,False,True,False,False
9,17950.61,1,2152.0,0.0,0.0,0.0,0,False,False,True,False
65,385556.82,1,385556.82,0.0,0.0,0.0,1,False,False,False,True
343,237943.62,1,237943.62,0.0,2391221.01,156735.255,1,True,False,False,False
327,24203.33,1,87057.89,62854.56,0.0,0.0,0,False,False,True,False
331,82027.86,1,298029.93,380057.79,711491.61,629463.75,0,False,False,False,False
374,125475.65,1,0.0,0.0,2369467.0,2494942.65,0,True,False,False,False
249,71820.09,1,10375.0,0.0,172652.2,156735.255,0,True,False,False,False
430,135845.3,1,221511.12,0.0,201354.78,422865.9,1,True,False,False,False
163,135845.3,1,5001706.89,5049708.31,791049.85,743048.43,0,False,False,False,False
209,96155.38,1,5464116.26,5560271.65,1323081.76,1226926.38,0,False,False,False,False
249,135845.3,1,0.0,0.0,462751.9,596080.68,0,False,False,False,True
281,19651.3,1,0.0,0.0,690339.44,709990.74,0,True,False,False,False
599,35975.23,1,3271.0,0.0,701682.88,737658.11,0,True,False,False,False
214,8027.74,1,75013.0,66985.26,0.0,0.0,0,False,False,True,False
183,5566.14,1,5566.14,0.0,0.0,0.0,1,False,False,False,True
167,149699.71,1,0.0,0.0,1827418.29,1977118.0,0,True,False,False,False
329,6542.73,1,721963.19,715420.47,0.0,0.0,0,False,False,True,False
95,87999.25,1,87999.25,0.0,0.0,156735.255,1,True,False,False,False
17,301975.0,1,57609.835,60071.51,567758.26,869733.26,0,True,False,False,False
163,150296.92,1,0.0,0.0,680134.34,830431.26,0,True,False,False,False
736,274799.58,1,274799.58,0.0,0.0,274799.58,1,True,False,False,False
582,1070031.6,1,1070031.6,0.0,8950696.17,10020727.77,1,True,False,False,False
259,4760.79,1,50042.0,45281.21,0.0,0.0,0,False,False,True,False
424,135845.3,1,5475018.52,0.0,205724.59,5680743.11,1,True,False,False,False
298,490149.37,1,57609.835,8943753.38,776768.71,286619.34,0,False,False,False,False
328,356939.19,1,0.0,0.0,10387620.99,10744560.18,0,True,False,False,False
443,1591263.43,1,1591263.43,0.0,1147865.98,2739129.41,1,True,False,False,False
523,10000000.0,2,15999376.79,5999376.79,0.0,0.0,1,False,False,False,True
661,2140888.35,1,2140888.35,0.0,7440.39,2148328.74,1,True,False,False,False
400,16982.24,1,93.0,17075.24,6847914.01,6830931.77,0,False,False,False,False
14,25026.8,1,0.0,0.0,0.0,0.0,0,False,False,True,False
407,11847.95,1,229.0,0.0,0.0,0.0,0,False,False,True,False
189,4035.42,1,20758.0,16878483.96034769,0.0,0.0,0,False,False,True,False
719,119306.06,1,119306.06,0.0,0.0,0.0,1,False,False,False,True
425,287720.41,1,287720.41,0.0,0.0,0.0,1,False,False,False,True
543,2558618.27,1,2558618.27,0.0,0.0,0.0,1,False,False,False,True
202,11373.36,1,0.0,0.0,0.0,0.0,0,False,False,True,False
213,26221.75,1,1201.0,0.0,0.0,0.0,0,False,False,True,False
203,27421.84,1,0.0,0.0,1096392.05,1123813.89,0,True,False,False,False
345,2585959.42,1,96597.79,0.0,3441981.6,6027941.02,0,False,False,False,True
130,490822.14,1,197294.53,0.0,542739.71,156735.255,0,True,False,False,False
307,166463.75,1,370104.04,536567.8,1682963.54,1516499.78,0,False,False,False,False
43,348310.75,1,10714.0,359024.75,3897342.11,3549031.36,0,False,False,False,False
10,147738.93,1,720583.0,868321.93,10651.0,0.0,0,False,False,False,False
186,179321.12,1,179321.12,0.0,0.0,179321.12,1,True,False,False,False
157,25316.23,1,204969.0,179652.77,0.0,0.0,0,False,False,True,False
290,1454356.81,1,1454356.81,0.0,0.0,0.0,1,False,False,False,True
204,114630.69,1,0.0,0.0,2796828.58,2911459.27,0,False,False,False,True
174,1244224.16,1,1244224.16,0.0,1350776.28,2595000.45,1,True,False,False,False
374,165550.55,1,23741332.24,23906882.79,170592.3,5041.74,0,False,False,False,False
239,63944.13,1,63944.13,0.0,3034987.39,3098931.52,1,True,False,False,False
413,781.93,0,781.93,0.0,0.0,0.0,1,False,False,False,True
396,135845.3,1,4906700.15,5224499.32,380738.27,62939.1,0,False,False,False,False
204,81244.31,1,57609.835,0.0,0.0,0.0,1,False,False,False,True
352,8764.69,1,0.0,0.0,0.0,0.0,0,False,False,True,False
147,1137603.28,1,1137603.28,16878483.96034769,0.0,0.0,1,False,False,False,True
216,9295.5,1,39941.0,30645.5,0.0,0.0,0,False,False,True,False
299,935790.41,1,935790.41,0.0,2889033.29,3824823.7,1,True,False,False,False
166,4779.2,1,57609.835,0.0,0.0,0.0,0,False,False,True,False
239,589058.34,1,0.0,0.0,1085004.01,1674062.35,0,True,False,False,False
259,20682.03,1,31662.0,10979.97,3540448.95,3561130.98,0,True,False,False,False
45,4340.54,1,146104.0,141763.46,0.0,0.0,0,False,False,True,False
189,165785.05,1,11261483.15,11427268.2,492110.4,326325.36,0,False,False,False,False
358,128329.84,1,0.0,0.0,889556.07,1017885.91,0,True,False,False,False
53,1631640.02,1,1631640.02,0.0,0.0,156735.255,1,False,False,False,True
404,71090.66,1,0.0,0.0,376656.93,447747.59,0,True,False,False,False
467,135845.3,1,269722.42,0.0,24817.83,294540.26,1,True,False,False,False
492,192675.07,1,45461.0,0.0,1205502.1,1398177.16,0,True,False,False,False
388,5658123.36,2,5658123.36,0.0,1094471.2,6752594.56,1,True,False,False,False
139,271956.19,1,301500.0,29543.81,0.0,271956.19,0,True,False,False,False
12,135845.3,1,24356.0,16423.67,0.0,0.0,0,False,False,True,False
479,6669495.34,2,6669495.34,0.0,251579.17,6921074.51,1,True,False,False,False
9,135845.3,1,0.0,0.0,8865477.6,9287284.57,0,True,False,False,False
699,148714.54,1,148714.54,0.0,0.0,148714.54,1,True,False,False,False
390,1084144.37,1,1084144.37,0.0,0.0,0.0,1,False,False,False,True
204,79938.47,1,79938.47,0.0,0.0,0.0,1,False,False,False,True
670,1938347.14,1,1938347.14,0.0,0.0,0.0,1,False,False,False,True
42,135845.3,1,0.0,0.0,0.0,0.0,0,False,False,True,False
461,91045.4,1,830991.53,0.0,0.0,0.0,1,False,False,False,True
137,96228.86,1,57609.835,0.0,0.0,96228.86,0,True,False,False,False
518,7779.85,1,0.0,0.0,0.0,0.0,0,False,False,True,False
273,9196.41,1,31705.0,22508.59,0.0,0.0,0,False,False,True,False
35,562.07,0,57609.835,84898.82,0.0,0.0,0,False,False,True,False
324,19967.18,1,0.0,0.0,19601975.286854677,0.0,0,False,False,True,False
393,187874.63,1,3951296.28,4139170.9,3261277.32,3073402.7,0,False,False,False,False
230,20324.42,1,0.0,0.0,0.0,0.0,0,False,False,True,False
10,295925.12,1,296.0,0.0,61915.31,357840.43,0,True,False,False,False
675,950766.15,1,950766.15,0.0,0.0,950766.15,1,True,False,False,False
110,93732.16,1,93732.16,0.0,0.0,224977.15,1,True,False,False,False
304,113760.91,1,0.0,0.0,277818.22,391579.13,0,True,False,False,False
106,2231.46,0,2231.46,0.0,0.0,2231.46,1,True,False,False,False
400,355550.08,1,72152.0,0.0,31748.6,156735.255,0,True,False,False,False
379,626673.66,1,626673.66,0.0,1196558.84,1823232.5,1,True,False,False,False
34,114357.8,1,12921958.76,13036316.56,579336.72,464978.92,0,False,False,False,False
233,122090.79,1,122090.79,0.0,0.0,0.0,1,False,False,False,True
355,229692.94,1,406573.0,636265.94,3256.3,0.0,0,False,False,False,False
405,29779.17,1,0.0,0.0,0.0,0.0,0,False,False,True,False
163,189405.82,1,2479.0,0.0,623581.27,812987.09,0,True,False,False,False
48,147267.01,1,147267.01,0.0,0.0,0.0,1,False,False,False,True
171,6501296.36,2,6501296.36,0.0,0.0,6501296.36,1,True,False,False,False
130,215804.92,1,1404404.46,1188599.54,0.0,3046447.39,0,True,False,False,False
371,11630.38,1,11630.38,0.0,0.0,0.0,1,False,False,False,True
398,31334.57,1,31334.57,0.0,0.0,31334.57,1,True,False,False,False
44,5622.25,1,115124.39,0.0,0.0,0.0,0,False,False,True,False
260,166334.99,1,340476.0,506810.99,47548.15,0.0,0,False,False,False,False
140,649968.87,1,649968.87,0.0,663346.95,1085776.19,1,True,False,False,False
264,1474.86,0,61030.0,59555.14,0.0,0.0,0,False,False,True,False
534,11083.73,1,0.0,0.0,0.0,0.0,0,False,False,True,False
402,262414.51,1,1725533.18,1987947.69,19601975.286854677,39423.06,0,False,False,False,False
140,2727.08,0,81303.0,0.0,0.0,0.0,0,False,False,True,False
164,4392.7,1,1072.0,0.0,0.0,0.0,0,False,False,True,False
466,4364760.42,2,4364760.42,0.0,0.0,0.0,1,False,False,False,True
184,60519.74,1,60519.74,0.0,0.0,0.0,1,False,False,False,True
437,4716.08,1,4716.08,0.0,551191.68,555907.76,1,True,False,False,False
132,7355.52,1,0.0,0.0,0.0,0.0,0,False,False,True,False
9,2598.13,0,0.0,0.0,0.0,0.0,0,False,False,True,False
384,4855.72,1,53003.0,48147.28,0.0,156735.255,0,False,False,True,False
307,1903.34,0,9983066.51,9984969.86,942417.92,940514.58,0,False,False,False,False
374,96677.62,1,24882.0,0.0,0.0,96677.62,0,False,False,False,True
328,91045.4,1,2137134.15,0.0,0.0,0.0,1,False,False,False,True
570,69166.01,1,52137.0,121303.01,35530.24,0.0,0,False,False,False,False
263,309342.29,1,0.0,0.0,903856.32,156735.255,0,True,False,False,False
237,321241.84,1,321241.84,0.0,0.0,0.0,1,False,False,False,True
381,102256.57,1,102256.57,0.0,0.0,0.0,1,False,False,False,True
347,201368.38,1,0.0,0.0,355135.63,556504.0,0,True,False,False,False
17,283071.01,1,57609.835,7479097.28,1658582.67,1375511.66,0,False,False,False,False
